basDt,srtnCd,isinCd,itmsNm,mrktCtg,clpr,vs,fltRt,mkp,hipr,lopr,trqu,trPrc,lstgStCnt,mrktTotAmt
20251125,173940,KR7173940008,에프엔씨엔터,KOSDAQ,3250,-10,-.31,3260,3270,3195,3604,11605750,15392808,50026626000
20251125,174880,KR7174880005,장원테크,KOSDAQ,2650,0,0,0,0,0,0,0,4381265,11610352250
20251125,174900,KR7174900001,앱클론,KOSDAQ,35250,3850,12.26,32000,36200,31850,709450,24870089625,19092949,673026452250
20251125,175140,KR7175140003,휴먼테크놀로지,KOSDAQ,4685,5,.11,4750,4765,4640,22033,103005694,24798012,116178686220
20251125,175250,KR7175250000,아이큐어,KOSDAQ,2170,0,0,0,0,0,0,0,37558368,81501658560
20251125,175330,KR7175330000,JB금융지주,KOSPI,23750,650,2.81,23300,24000,23300,434949,10281318150,189884601,4509759273750
20251125,176590,KR7176590008,코나솔,KONEX,4170,-5,-.12,4000,4180,3900,528,2151105,5823333,24283298610
20251125,176750,KR7176750008,듀켐바이오,KOSDAQ,9280,-160,-1.69,9440,9460,9200,15424,143342800,28455220,264064441600
20251125,177350,KR7177350006,베셀,KOSDAQ,1105,-4,-.36,1099,1236,1095,168318,192847737,19653767,21717412535
20251125,177830,KR7177830007,파버나인,KOSDAQ,2835,-65,-2.24,2900,2900,2835,20805,59783680,13493951,38255351085
20251125,177900,KR7177900008,쓰리에이로직스,KOSDAQ,6050,350,6.14,5820,6550,5610,2986304,18452069085,9584800,57988040000
20251125,178320,KR7178320008,서진시스템,KOSDAQ,24250,-550,-2.22,25050,25150,24000,316505,7715014675,56282149,1364842113250
20251125,178600,KR7178600003,대동고려삼,KONEX,2390,-105,-4.21,0,0,0,0,0,4449600,10634544000
20251125,178780,KR7178780003,일월지엠엘,KOSDAQ,2760,55,2.03,2700,2765,2675,16477,45167710,17769195,49042978200
20251125,178920,KR7178920005,PI첨단소재,KOSPI,15920,20,.13,16000,16300,15870,40622,649066890,29366322,467511846240
20251125,179290,KR7179290002,엠아이텍,KOSDAQ,6090,-90,-1.46,6050,6250,6050,105010,640166380,32365678,197106979020
20251125,179530,KR7179530001,애드바이오텍,KOSDAQ,3300,-15,-.45,3310,3390,3020,237146,764470868,12656308,41765816400
20251125,179720,KR7179720008,머니무브,KONEX,8400,0,0,8400,8400,8400,3,25200,2387579,20055663600
20251125,179900,KR7179900006,유티아이,KOSDAQ,26000,-600,-2.26,26700,26950,25700,79998,2092953000,19579416,509064816000
20251125,180060,KR7180060006,탑선,KONEX,7300,-70,-.95,7400,7400,7000,3927,27783650,9347666,68237961800
20251125,180400,KR7180400004,DXVX,KOSDAQ,1770,-113,-6,1883,1900,1746,204160,367489232,49219432,87118394640
20251125,180640,KR7180640005,한진칼,KOSPI,100100,-8800,-8.08,108000,108000,100100,89904,9133413150,66762279,6682904127900
20251125,18064K,KR718064K016,한진칼우,KOSPI,33400,-1350,-3.88,35500,35500,33200,5002,169246250,536766,17927984400
20251125,181710,KR7181710005,NHN,KOSPI,32850,-200,-.61,33200,33200,32100,84153,2754000300,33766123,1109217140550
20251125,182360,KR7182360008,큐브엔터,KOSDAQ,11970,-380,-3.08,12350,12420,11840,63232,762409110,15549849,186131692530
20251125,182400,KR7182400002,엔케이맥스,KOSDAQ,3685,0,0,0,0,0,0,0,71378535,263029901475
20251125,183190,KR7183190008,아세아시멘트,KOSPI,11430,-160,-1.38,11660,11900,11360,61699,707824210,37346770,426873581100
20251125,183300,KR7183300003,코미코,KOSDAQ,80900,-200,-.25,85000,85300,79900,101096,8239306750,10460684,846269335600
20251125,183490,KR7183490002,엔지켐생명과학,KOSDAQ,1095,-32,-2.84,1131,1154,1093,610753,678614088,85065562,93146790390
20251125,184230,KR7184230001,SGA솔루션즈,KOSDAQ,739,9,1.23,748,755,701,273580,201562474,85870018,63457943302
20251125,185190,KR7185190006,수프로,KONEX,998,-1,-.1,850,998,850,127,108798,9238625,9220147750
20251125,185490,KR7185490000,아이진,KOSDAQ,1760,25,1.44,1759,1774,1705,111257,194599715,27029784,47572419840
20251125,185750,KR7185750007,종근당,KOSPI,83200,-1700,-2,84600,85200,82700,61909,5190844250,13802780,1148391296000
20251125,186230,KR7186230009,그린플러스,KOSDAQ,5710,-130,-2.23,5820,5820,5650,21954,125333730,10920188,62354273480
20251125,187220,KR7187220009,디티앤씨,KOSDAQ,2520,-35,-1.37,2555,2580,2520,17857,45357330,11698021,29479012920
20251125,187270,KR7187270004,신화콘텍,KOSDAQ,3145,-55,-1.72,3175,3275,3145,18117,57361950,10143845,31902392525
20251125,187420,KR7187420005,HLB제넥스,KOSDAQ,2760,0,0,2750,2825,2750,24916,69000094,29135882,80415034320
20251125,187660,KR7187660006,현대ADM,KOSDAQ,2415,-25,-1.02,2480,2500,2355,703234,1698290669,54075422,130592144130
20251125,187790,KR7187790001,나노,KOSDAQ,2835,-25,-.87,2990,3100,2805,1093386,3205705006,30840830,87433753050
20251125,187870,KR7187870001,디바이스,KOSDAQ,14550,-30,-.21,14630,15240,14000,62658,935198105,7036609,102382660950
20251125,188040,KR7188040000,바이오포트,KOSDAQ,7880,130,1.68,7740,8030,7520,16031,124428920,4679308,36872947040
20251125,188260,KR7188260004,세니젠,KOSDAQ,1997,0,0,1997,2170,1938,16228,32548333,7228470,14435254590
20251125,189300,KR7189300007,인텔리안테크,KOSDAQ,40300,550,1.38,39850,41000,39850,29333,1184300750,10733334,432553360200
20251125,189330,KR7189330004,씨이랩,KOSDAQ,4530,30,.67,4610,4970,4530,311293,1475353557,9382284,42501746520
20251125,189350,KR7189350002,코셋,KONEX,1479,-261,-15,1994,1994,1479,91,135104,4800000,7099200000
20251125,189690,KR7189690001,포시에스,KOSDAQ,2095,20,.96,2070,2115,2050,57787,120058185,27321969,57239525055
20251125,189860,KR7189860000,서전기전,KOSDAQ,3090,-20,-.64,3120,3185,3090,17114,53420595,9698780,29969230200
20251125,189980,KR7189980006,흥국에프엔비,KOSDAQ,1601,-6,-.37,1601,1612,1590,17957,28764454,40137827,64260661027
20251125,190510,KR7190510008,나무가,KOSDAQ,15340,70,.46,15510,15640,15180,29034,445330115,14334875,219896982500
20251125,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,6720,-270,-3.86,6980,6980,6720,8105,55178710,6388000,42927360000
20251125,191410,KR7191410000,육일씨엔에쓰,KOSDAQ,1755,-310,-15.01,1998,2150,1740,5400666,10494119410,11204255,19663467525
20251125,191420,KR7191420009,테고사이언스,KOSDAQ,16200,-510,-3.05,16710,16710,15840,40419,650443440,8108834,131363110800
20251125,191600,KR7191600006,블루탑,KONEX,6900,0,0,0,0,0,0,0,2858928,19726603200
20251125,192080,KR7192080000,더블유게임즈,KOSPI,51700,-100,-.19,51900,52200,51100,30843,1590939700,21495906,1111338340200
20251125,192250,KR7192250009,케이사인,KOSDAQ,10360,-40,-.38,10230,10580,10230,22111,229453010,7067125,73215415000
20251125,192390,KR7192390003,윈하이텍,KOSDAQ,2075,-20,-.95,2090,2125,2035,30409,62719292,11032229,22891875175
20251125,192400,KR7192400000,쿠쿠홀딩스,KOSPI,28600,50,.18,28700,29300,28400,15883,456037050,35562185,1017078491000
20251125,192410,KR7192410009,오늘이엔엠,KOSDAQ,693,-14,-1.98,730,730,688,232094,162469455,46661573,32336470089
20251125,192440,KR7192440006,슈피겐코리아,KOSDAQ,22650,0,0,22650,22900,22500,1755,39900450,6216363,140800621950
20251125,192650,KR7192650000,드림텍,KOSPI,6830,130,1.94,6900,6900,6660,116783,791600615,68890041,470518980030
20251125,192820,KR7192820009,코스맥스,KOSPI,161200,-4400,-2.66,167500,167600,160000,57156,9321877200,11349509,1829540850800
20251125,193250,KR7193250008,링크드,KOSDAQ,405,-3,-.74,410,440,401,88835,36068603,63323377,25645967685
20251125,194370,KR7194370003,제이에스코퍼레이션,KOSPI,10580,-290,-2.67,10830,10950,10460,148890,1581018465,29016758,306997299640
20251125,194480,KR7194480000,데브시스터즈,KOSDAQ,29950,-600,-1.96,30650,31000,29750,51320,1541214675,12203150,365484342500
20251125,194700,KR7194700001,노바렉스,KOSDAQ,14680,-160,-1.08,15000,15120,14560,67750,995610330,18754848,275321168640
20251125,195500,KR7195500004,마니커에프앤지,KOSDAQ,2770,5,.18,2760,2800,2720,44250,121677810,15978000,44259060000
20251125,195870,KR7195870001,해성디에스,KOSPI,50900,1550,3.14,51400,52000,50000,202010,10241050900,17000000,865300000000
20251125,195940,KR7195940002,HK이노엔,KOSDAQ,48850,150,.31,49200,50200,48500,185567,9120113200,28329891,1383915175350
20251125,195990,KR7195990007,에이비프로바이오,KOSDAQ,308,3,.98,320,364,306,33518623,11164293708,284689721,87684434068
20251125,196170,KR7196170005,알테오젠,KOSDAQ,518000,-9000,-1.71,528000,537000,510000,302677,157899163500,53505788,27715998184000
20251125,196300,KR7196300008,HLB펩,KOSDAQ,6410,10,.16,6400,6420,6320,8011,50950000,9293398,59570681180
20251125,196450,KR7196450001,코아시아씨엠,KOSDAQ,776,2,.26,776,791,759,46264,35526820,45319582,35167995632
20251125,196490,KR7196490007,디에이테크놀로지,KOSDAQ,203,0,0,0,0,0,0,0,178549360,36245520080
20251125,196700,KR7196700009,웹스,KOSDAQ,1486,-57,-3.69,1543,1610,1485,84753,128328741,14364144,21345117984
20251125,197140,KR7197140007,디지캡,KOSDAQ,1907,-19,-.99,1955,1956,1863,16856,31798805,13013154,24816084678
20251125,198080,KR7198080004,캐프,KOSDAQ,2190,-40,-1.79,2230,2290,2165,86917,191046775,21535185,47162055150
20251125,198440,KR7198440000,강동씨앤엘,KOSDAQ,1038,11,1.07,1016,1056,1015,13654,13950458,60931896,63247308048
20251125,198940,KR7198940009,한주라이트메탈,KOSDAQ,668,0,0,668,670,655,78797,51936042,38922978,26000549304
20251125,199150,KR7199150004,데이터스트림즈,KONEX,2300,-200,-8,2300,2490,2255,2558,5827925,4268613,9817809900
20251125,199290,KR7199290008,바이오프로테크,KONEX,500,36,7.76,401,500,401,2,901,16325192,8162596000
20251125,199430,KR7199430000,케이엔알시스템,KOSDAQ,20250,-1050,-4.93,21650,21800,19920,482873,9840466905,10897213,220668563250
20251125,199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,6080,-50,-.82,6370,6420,6060,96079,592573280,10101638,61417959040
20251125,199550,KR7199550005,레이저옵텍,KOSDAQ,5700,-190,-3.23,5890,6000,5700,32957,191351350,12265791,69915008700
20251125,199730,KR7199730003,바이오인프라,KOSDAQ,4605,35,.77,4600,4605,4575,2428,11153827,4864367,22400410035
20251125,199800,KR7199800004,툴젠,KOSDAQ,56900,-4100,-6.72,61500,63500,56400,54014,3149252600,8968285,510295416500
20251125,199820,KR7199820002,제일일렉트릭,KOSDAQ,9110,30,.33,9160,9310,8960,106087,963667535,22220000,202424200000
20251125,200130,KR7200130003,콜마비앤에이치,KOSDAQ,12720,-280,-2.15,12930,13160,12720,41916,540007170,29415558,374165897760
20251125,200230,KR7200230001,텔콘RF제약,KOSDAQ,952,6,.63,964,965,946,374161,357542471,68523533,65234403416
20251125,200350,KR7200350007,아티스트스튜디오,KOSDAQ,6080,0,0,6090,6150,5860,38454,231416470,9996025,60775832000
20251125,200470,KR7200470003,에이팩트,KOSDAQ,4715,635,15.56,4355,4770,4250,2982706,13724052584,42362093,199737268495
20251125,200580,KR7200580009,메디쎄이,KONEX,10490,-200,-1.87,9930,10500,9930,942,9458900,3726079,39086568710
20251125,200670,KR7200670008,휴메딕스,KOSDAQ,43250,-450,-1.03,43700,44400,42800,56884,2469644725,11229930,485694472500
20251125,200710,KR7200710002,에이디테크놀로지,KOSDAQ,23900,1750,7.9,23400,24700,23400,372406,8931551725,13440822,321235645800
20251125,200780,KR7200780005,비씨월드제약,KOSDAQ,4310,-110,-2.49,4695,4695,4310,9865,43683788,9736240,41963194400
20251125,200880,KR7200880003,서연이화,KOSPI,11620,-20,-.17,11750,11870,11610,58787,687237050,27028437,314070437940
20251125,201490,KR7201490000,미투온,KOSDAQ,3995,-115,-2.8,4155,4260,3945,348619,1409611186,30390092,121408417540
20251125,202960,KR7202960001,판도라티비,KONEX,668,16,2.45,697,697,620,2217,1438645,11915582,7959608776
20251125,203400,KR7203400007,에이비온,KOSDAQ,5150,665,14.83,4575,5210,4460,1824030,8907010121,29456280,151699842000
20251125,203450,KR7203450002,유니온바이오메트릭스,KOSDAQ,3055,-15,-.49,3070,3070,2960,11425,34612360,14079007,43011366385
20251125,203650,KR7203650007,드림시큐리티,KOSDAQ,1550,-2,-.13,1552,1650,1531,348470,547232344,47816422,74115454100
20251125,203690,KR7203690003,아크솔루션스,KOSDAQ,4425,0,0,0,0,0,0,0,17383395,76921522875
20251125,204020,KR7204020002,그리티,KOSDAQ,2130,40,1.91,2090,2155,2075,50052,105845147,19450832,41430272160
20251125,204210,KR7204210009,스타에스엠리츠,KOSPI,2035,0,0,0,0,0,0,0,7826815,15927568525
20251125,204270,KR7204270003,제이앤티씨,KOSDAQ,20050,2060,11.45,18730,20600,18730,547418,10892981275,57848466,1159861743300
20251125,204320,KR7204320006,HL만도,KOSPI,41400,0,0,42150,42700,41350,426152,17870268325,46957120,1944024768000
20251125,204610,KR7204610000,티쓰리,KOSDAQ,1929,-2,-.1,1948,1948,1892,142419,273121199,58691720,113216327880
20251125,204620,KR7204620009,글로벌텍스프리,KOSDAQ,6540,-240,-3.54,6830,6960,6410,2756413,18309008805,70283330,459652978200
20251125,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,4650,0,0,0,0,0,0,0,5089941,23668225650
20251125,204840,KR7204840003,지엘팜텍,KOSDAQ,1154,1,.09,1153,1174,1140,137579,158296164,77549006,89491552924
20251125,205100,KR7205100001,엑셈,KOSDAQ,2000,1,.05,2025,2055,1999,309269,622621016,71462308,142924616000
20251125,205470,KR7205470008,휴마시스,KOSDAQ,1193,-12,-1,1201,1223,1193,379618,455908301,129375009,154344385737
20251125,205500,KR7205500002,넥써쓰,KOSDAQ,2265,175,8.37,2135,2270,2085,430870,946131280,59724193,135275297145
20251125,206400,KR7206400004,베노티앤알,KOSDAQ,1760,-70,-3.83,1820,1847,1742,98539,175370383,37510158,66017878080
20251125,206560,KR7206560005,덱스터,KOSDAQ,4235,-40,-.94,4275,4340,4150,54469,229634250,25411736,107618701960
20251125,206640,KR7206640005,바디텍메드,KOSDAQ,13640,540,4.12,13200,13700,13150,77214,1042731830,23486560,320356678400
20251125,206650,KR7206650004,유바이오로직스,KOSDAQ,12130,-130,-1.06,12330,12460,12070,138463,1688023470,36647307,444531833910
20251125,206950,KR7206950008,볼빅,KONEX,1560,-28,-1.76,1560,1560,1560,1,1560,14077265,21960533400
20251125,207490,KR7207490004,에이펙스인텍,KONEX,6590,0,0,0,0,0,0,0,3600000,23724000000
20251125,207760,KR7207760000,미스터블루,KOSDAQ,1442,0,0,1425,1509,1425,507901,748581654,83079783,119801047086
20251125,207940,KR7207940008,삼성바이오로직스,KOSPI,1627000,-162000,-9.06,1812000,1812000,1586000,224828,370227006000,46290951,75315377277000
20251125,208140,KR7208140004,정다운,KOSDAQ,2710,-5,-.18,2710,2720,2700,46100,124936729,32684246,88574306660
20251125,208340,KR7208340000,파멥신,KOSDAQ,2915,0,0,0,0,0,0,0,80201108,233786229820
20251125,208350,KR7208350009,지란지교시큐리티,KOSDAQ,3070,5,.16,3065,3120,3025,14066,43375090,8501570,26099819900
20251125,208370,KR7208370007,셀바스헬스케어,KOSDAQ,4355,165,3.94,4535,4635,4280,1174671,5210549799,25740564,112100156220
20251125,208640,KR7208640003,썸에이지,KOSDAQ,296,0,0,297,303,293,598299,177559186,139240254,41215115184
20251125,208710,KR7208710004,포톤,KOSDAQ,2270,-10,-.44,2280,2390,2270,47146,108528958,13180132,29918899640
20251125,208850,KR7208850008,이비테크,KONEX,5080,0,0,0,0,0,0,0,2820250,14326870000
20251125,208860,KR7208860007,다산디엠씨,KOSDAQ,1419,37,2.68,1425,1425,1419,33533,47661054,33949973,48175011687
20251125,208890,KR7208890004,미래엔에듀파트너,KONEX,1099,0,0,0,0,0,0,0,4005520,4402066480
20251125,209640,KR7209640002,와이제이링크,KOSDAQ,2690,280,11.62,2400,3080,2390,9957678,28333029167,28443146,76512062740
20251125,210120,KR7210120002,캔버스엔,KOSDAQ,1360,7,.52,1340,1451,1315,786789,1079923480,24237478,32962970080
20251125,210540,KR7210540001,디와이파워,KOSPI,12920,10,.08,12910,12950,12730,49521,636839075,11041708,142658867360
20251125,210980,KR7210980009,SK디앤디,KOSPI,12630,-10,-.08,12630,12650,12620,26017,328647200,18617382,235137534660
20251125,211050,KR7211050000,인카금융서비스,KOSDAQ,14170,820,6.14,13300,14390,13300,181684,2568940335,51379800,728051766000
20251125,211270,KR7211270004,AP위성,KOSDAQ,11720,370,3.26,11450,11760,11400,29658,344716900,15082304,176764602880
20251125,212310,KR7212310007,오건에코텍,KONEX,635,0,0,0,0,0,0,0,11555874,7337979990
20251125,212560,KR7212560007,네오오토,KOSDAQ,5220,40,.77,5190,5270,5150,27616,143111055,11812241,61659898020
20251125,212710,KR7212710008,아이에스티이,KOSDAQ,7770,-170,-2.14,8000,8150,7770,43617,345155620,9410478,73119414060
20251125,213420,KR7213420003,덕산네오룩스,KOSDAQ,36300,450,1.26,36650,36900,35300,185054,6678354550,24831179,901371797700
20251125,213500,KR7213500002,한솔제지,KOSPI,8310,-120,-1.42,8440,8450,8270,29234,244019610,23800576,197782786560
20251125,214150,KR7214150005,클래시스,KOSDAQ,51800,-2200,-4.07,54900,54900,51800,218453,11548410150,65505659,3393193136200
20251125,214180,KR7214180002,헥토이노베이션,KOSDAQ,15310,-250,-1.61,15750,15790,15090,29592,452226370,13124613,200937825030
20251125,214260,KR7214260002,라파스,KOSDAQ,12100,-290,-2.34,12640,12640,11960,13542,164454990,8922463,107961802300
20251125,214270,KR7214270001,FSN,KOSDAQ,1797,-59,-3.18,1850,1875,1781,200749,363615633,43690959,78512653323
20251125,214320,KR7214320004,이노션,KOSPI,18200,370,2.08,17910,18250,17810,229445,4164034335,40000000,728000000000
20251125,214330,KR7214330003,금호에이치티,KOSPI,532,-2,-.37,537,545,532,198437,106214342,218046510,116000743320
20251125,214370,KR7214370009,케어젠,KOSDAQ,83200,4200,5.32,78400,84500,78200,401071,33149570900,53715000,4469088000000
20251125,214390,KR7214390007,경보제약,KOSPI,5840,60,1.04,5780,5890,5780,8529,49603580,23906860,139616062400
20251125,214420,KR7214420002,토니모리,KOSPI,8420,-230,-2.66,8660,8720,8420,133383,1136269210,24054799,202541407580
20251125,214430,KR7214430001,아이쓰리시스템,KOSDAQ,67800,0,0,68500,69500,66700,33178,2248008300,7106760,481838328000
20251125,214450,KR7214450009,파마리서치,KOSDAQ,407500,-10500,-2.51,422500,424000,402000,164743,67398370250,10389648,4233781560000
20251125,214610,KR7214610008,롤링스톤,KOSDAQ,3550,145,4.26,3405,3890,3370,78717,282538070,8383322,29760793100
20251125,214680,KR7214680001,디알텍,KOSDAQ,1880,39,2.12,1841,1943,1841,479502,910051201,76460050,143744894000
20251125,215000,KR7215000001,골프존,KOSDAQ,59200,-100,-.17,59800,59900,59100,4176,248308900,6275415,371504568000
20251125,215090,KR7215090002,솔디펜스,KOSDAQ,2555,-30,-1.16,2585,2645,2515,94842,242561290,23155661,59162713855
20251125,215100,KR7215100009,로보로보,KOSDAQ,7270,-10,-.14,7410,7530,7250,306435,2255942110,20348454,147933260580
20251125,215200,KR7215200007,메가스터디교육,KOSDAQ,40850,-1150,-2.74,41800,42500,40700,26328,1082508675,10365216,423419073600
20251125,215360,KR7215360009,우리산업,KOSDAQ,7830,50,.64,7730,7930,7730,7321,57204340,9132163,71504836290
20251125,215380,KR7215380007,우정바이오,KOSDAQ,2195,25,1.15,2170,2240,2135,178769,390066999,16829576,36940919320
20251125,215480,KR7215480005,토박스코리아,KOSDAQ,2045,5,.25,2025,2050,2025,6071,12381690,9180000,18773100000
20251125,215570,KR7215570003,크로넥스,KONEX,899,0,0,899,899,793,1140,919745,5078057,4565173243
20251125,215600,KR7215600008,신라젠,KOSDAQ,2700,10,.37,2695,2750,2685,410751,1114173579,138129836,372950557200
20251125,215790,KR7215790007,이노인스트루먼트,KOSDAQ,549,-33,-5.67,580,592,549,630755,355476234,40283149,22115448801
20251125,216050,KR7216050005,인크로스,KOSDAQ,6630,-60,-.9,6630,6800,6570,27386,182375350,12843222,85150561860
